img_link,image_page_number,booklet_name,booklet_link,img_name
https://www.alsoouq.com//uploads/2022/06/6992820584.jpg,1.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,6992820584.jpg
https://www.alsoouq.com//uploads/2022/06/8188799301.jpg,1.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,8188799301.jpg
https://www.alsoouq.com//uploads/2022/06/4811562681.jpg,1.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,4811562681.jpg
https://www.alsoouq.com//uploads/2022/06/8633091890.jpg,1.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,8633091890.jpg
https://www.alsoouq.com//uploads/2022/06/3423084893.jpg,2.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,3423084893.jpg
https://www.alsoouq.com//uploads/2022/06/4025547947.jpg,2.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,4025547947.jpg
https://www.alsoouq.com//uploads/2022/06/4319533161.jpg,2.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,4319533161.jpg
https://www.alsoouq.com//uploads/2022/06/9367035949.jpg,2.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,9367035949.jpg
https://www.alsoouq.com//uploads/2022/06/8789894984.jpg,3.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,8789894984.jpg
https://www.alsoouq.com//uploads/2022/06/9955120961.jpg,3.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,9955120961.jpg
