img_link,image_page_number,booklet_name,booklet_link,img_name
https://www.alsoouq.com//uploads/2022/06/4408569623.JPEG,1.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,4408569623.JPEG
https://www.alsoouq.com//uploads/2022/06/1381381306.JPEG,1.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,1381381306.JPEG
https://www.alsoouq.com//uploads/2022/06/1324128148.JPEG,1.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,1324128148.JPEG
https://www.alsoouq.com//uploads/2022/06/4692973005.JPEG,1.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,4692973005.JPEG
https://www.alsoouq.com//uploads/2022/06/5060058014.JPEG,2.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,5060058014.JPEG
https://www.alsoouq.com//uploads/2022/06/5811637731.JPEG,2.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,5811637731.JPEG
https://www.alsoouq.com//uploads/2022/06/1702038178.JPEG,2.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,1702038178.JPEG
https://www.alsoouq.com//uploads/2022/06/4595125724.JPEG,2.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,4595125724.JPEG
https://www.alsoouq.com//uploads/2022/06/1865288618.JPEG,3.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,1865288618.JPEG
https://www.alsoouq.com//uploads/2022/06/1885706674.JPEG,3.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,1885706674.JPEG
