img_link,image_page_number,booklet_name,booklet_link,img_name
https://www.alsoouq.com//uploads/2022/06/2747902520.jpg,1.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,2747902520.jpg
https://www.alsoouq.com//uploads/2022/06/2558459241.jpg,1.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,2558459241.jpg
https://www.alsoouq.com//uploads/2022/06/8781938437.jpg,1.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,8781938437.jpg
https://www.alsoouq.com//uploads/2022/06/8625720021.png,1.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,8625720021.png
https://www.alsoouq.com//uploads/2022/06/8552227464.png,1.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,8552227464.png
https://www.alsoouq.com//uploads/2022/06/5332227768.png,1.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,5332227768.png
https://www.alsoouq.com//uploads/2022/06/6484800464.png,1.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,6484800464.png
https://www.alsoouq.com//uploads/2022/06/8176714203.png,2.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,8176714203.png
https://www.alsoouq.com//uploads/2022/06/855357013.png,2.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,855357013.png
https://www.alsoouq.com//uploads/2022/06/8277357475.png,2.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,8277357475.png
https://www.alsoouq.com//uploads/2022/06/2222154184.png,2.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,2222154184.png
https://www.alsoouq.com//uploads/2022/06/4320914032.png,3.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,4320914032.png
https://www.alsoouq.com//uploads/2022/06/4154613826.png,3.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,4154613826.png
https://www.alsoouq.com//uploads/2022/06/3654192339.png,3.0,عروض الدانوب جميع الفروع اليوم 30 يونيو 2022 الموافق 1 ذو الحجة 1443 عروض لمدة 3 أيام & نهاية الأسبوع,https://www.alsoouq.com/saudi-arabia-offers/offers-danube-riyadh/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%af%d8%a7%d9%86%d9%88%d8%a8-%d8%ac%d9%85%d9%8a%d8%b9-%d8%a7%d9%84%d9%81%d8%b1%d9%88%d8%b9-%d8%a7%d9%84%d9%8a%d9%88%d9%85-30-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022.html,3654192339.png
