img_link,image_page_number,booklet_name,booklet_link,img_name
https://www.alsoouq.com//uploads/2022/07/7064177993.jpg,1.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,7064177993.jpg
https://www.alsoouq.com//uploads/2022/07/960816325.jpg,1.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,960816325.jpg
https://www.alsoouq.com//uploads/2022/07/9261019360.jpg,1.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,9261019360.jpg
https://www.alsoouq.com//uploads/2022/07/1990815119.jpg,1.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,1990815119.jpg
https://www.alsoouq.com//uploads/2022/07/2210720687.jpg,2.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,2210720687.jpg
https://www.alsoouq.com//uploads/2022/07/5669175042.jpg,2.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,5669175042.jpg
https://www.alsoouq.com//uploads/2022/07/6739327109.jpg,2.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,6739327109.jpg
https://www.alsoouq.com//uploads/2022/07/3805651674.jpg,2.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,3805651674.jpg
https://www.alsoouq.com//uploads/2022/07/823728895.jpg,3.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,823728895.jpg
https://www.alsoouq.com//uploads/2022/07/979816867.jpg,3.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,979816867.jpg
https://www.alsoouq.com//uploads/2022/07/1311534398.jpg,3.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,1311534398.jpg
https://www.alsoouq.com//uploads/2022/07/9617437926.jpg,3.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,9617437926.jpg
https://www.alsoouq.com//uploads/2022/07/554781131.jpg,4.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,554781131.jpg
https://www.alsoouq.com//uploads/2022/07/1711225927.jpg,4.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,1711225927.jpg
https://www.alsoouq.com//uploads/2022/07/3958254384.jpg,4.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,3958254384.jpg
https://www.alsoouq.com//uploads/2022/07/1370933257.jpg,4.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,1370933257.jpg
https://www.alsoouq.com//uploads/2022/07/294084612.jpg,5.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,294084612.jpg
https://www.alsoouq.com//uploads/2022/07/2420658320.jpg,5.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,2420658320.jpg
https://www.alsoouq.com//uploads/2022/07/6921188456.jpg,5.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,6921188456.jpg
https://www.alsoouq.com//uploads/2022/07/249584431.jpg,5.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,249584431.jpg
https://www.alsoouq.com//uploads/2022/07/6346887139.jpg,5.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,6346887139.jpg
https://www.alsoouq.com//uploads/2022/07/6942360856.jpg,5.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,6942360856.jpg
https://www.alsoouq.com//uploads/2022/07/4668496676.jpg,5.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,4668496676.jpg
https://www.alsoouq.com//uploads/2022/07/7477848675.jpg,5.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,7477848675.jpg
https://www.alsoouq.com//uploads/2022/07/3835060402.jpg,6.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,3835060402.jpg
https://www.alsoouq.com//uploads/2022/07/9657984676.jpg,6.0,عروض العثيم الأسبوعية تسري حتى 19 يوليو 2022 الموافق 20 ذو الحجة 1443 عروض التذكير باليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-19-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,9657984676.jpg
